id,name,address,lat,lng,genre,genre_code,budget_code,budget_name,budget_average,capacity,access,url,photo
J001164848,鳥貴族 渋谷道玄坂店,東京都渋谷区道玄坂２-9-9　梅原ビル2階,35.6588691549,139.6979362587,居酒屋,G001,B001,1501～2000円,"2,000円（通常平均）／3,900円（食べ飲み放題）  ",68,JR線  渋谷駅  ハチ公改札口より  西へ徒歩4分東急東横線  渋谷駅  2番出入口より  西へ徒歩2分,https://www.hotpepper.jp/strJ001164848/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/29/83/P036032983/P036032983_238.jpg
J000011914,ラウンジネオ LOUNGE NEO,東京都渋谷区道玄坂２－２１－７　第八矢澤ビル５～６Ｆ,35.6589915773,139.6955556223,カラオケ・パーティ,G011,B003,3001～4000円,3000円,80,渋谷駅8分・東急本店2分/道玄坂を上り道玄坂五差路をセブンイレブンの方へ。坂を下りると右に見えてくるVUENOSが目印!!,https://www.hotpepper.jp/strJ000011914/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/73/29/P020417329/P020417329_238.jpg
J000243137,黄金屋 渋谷店,東京都渋谷区道玄坂１-3-11 一番ビルB1,35.6582873212,139.6996280831,居酒屋,G001,B003,3001～4000円,3500円（通常平均）,68,12:00～昼飲み営業中！定番もつ鍋、明太子料理等、九州創作料理をご用意しております！,https://www.hotpepper.jp/strJ000243137/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/56/88/P042105688/P042105688_238.jpg
J003958310,SUSHI SHIBUYA 飛鳥,東京都渋谷区桜丘町3-4 渋谷サクラステージSAKURAサイド 1F B-M-105,35.6563298415,139.7025418038,和食,G004,B006,10001～15000円,"￥10,000-￥14,999",24,渋谷区桜ヶ丘町3-4 渋谷サクラステージSAKURAサイド 1F B-M-105／渋谷駅「新南改札」より徒歩1分,https://www.hotpepper.jp/strJ003958310/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/77/24/P046017724/P046017724_238.jpg
J000010310,巖 渋谷,東京都渋谷区道玄坂２－２３－２イワヲビル１Ｆ、２Ｆ,35.6600592532,139.6962310776,居酒屋,G001,B003,3001～4000円,3500円（通常）、2000円（宴会）,86,JR渋谷駅　ハチ公口徒歩5分,https://www.hotpepper.jp/strJ000010310/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/48/05/P010384805/P010384805_238.jpg
J000000446,HOBGOBLIN ホブゴブリン 渋谷店,東京都渋谷区道玄坂１－３－１１　一番ビル３Ｆ,35.6583056533,139.6996594686,ダイニングバー・バル,G002,B003,3001～4000円,ディナー：3001円～4000円　ランチ：2000円～2999円,80,京王井の頭線渋谷駅井の頭線出口(バスターミナル方面)より徒歩約1分/東京メトロ，東急渋谷駅Ａ５ｂ出口より徒歩約2分,https://www.hotpepper.jp/strJ000000446/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/53/20/P044895320/P044895320_238.jpg
J000140886,鳥佐,東京都渋谷区道玄坂２‐２９‐１３ ,35.659670452,139.6978753983,居酒屋,G001,B002,2001～3000円,3000円,36,渋谷駅より徒歩３分,https://www.hotpepper.jp/strJ000140886/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/35/55/P012303555/P012303555_238.jpg
J000140824,とりかつ チキン,東京都渋谷区道玄坂２-16-19 ミヤコジビル2F ,35.6586149832,139.6966838751,和食,G004,B001,1501～2000円,ランチ：750円　ディナー：1000円,19,渋谷駅から徒歩約5分、神泉駅より徒歩5分,https://www.hotpepper.jp/strJ000140824/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/60/98/P012306098/P012306098_238.jpg
J000053422,月世界,東京都渋谷区道玄坂２‐２６‐５　ひまわりビル１Ｆ,35.6593815753,139.6971171409,中華,G007,B008,4001～5000円,5000円～,40,渋谷駅から徒歩10分 神泉駅から393m,https://www.hotpepper.jp/strJ000053422/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/81/63/P045028163/P045028163_238.jpg
J001168410,串焼処 佐五右衛門 別邸,東京都渋谷区道玄坂１-5-9 レンガビル 3F,35.6581653829,139.6993453342,居酒屋,G001,B008,4001～5000円,,43,JRほか「渋谷駅」より徒歩3分 260m,https://www.hotpepper.jp/strJ001168410/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/51/24/P045675124/P045675124_238.jpg
J001295833,半地下酒場,東京都渋谷区道玄坂２‐１３‐５ハーベストビル１F,35.6583669291,139.6956992463,居酒屋,G001,B003,3001～4000円,4000円,70,神泉駅から徒歩約3分/渋谷駅から徒歩約5分/神泉駅から224m,https://www.hotpepper.jp/strJ001295833/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/38/11/P044993811/P044993811_238.jpg
J003893337,串鉄 渋谷店,東京都渋谷区道玄坂１-6-10　早川亭ビル1階,35.6579959454,139.6988973235,居酒屋,G001,B003,3001～4000円,3000円,130,渋谷駅徒歩1分,https://www.hotpepper.jp/strJ003893337/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/08/02/P046870802/P046870802_238.jpg
J003943054,焼肉ここから 渋谷道玄坂店,東京都渋谷区道玄坂２-18-11 サンモール道玄坂 106号,35.6589099368,139.6961886274,焼肉・ホルモン,G008,B008,4001～5000円,"コース3,500円～",30,JR　山手線・埼京線・東京メトロ銀座線・半蔵門線・副都心線・東急東横線・田園都市線・「渋谷駅」１番出口より徒歩5分,https://www.hotpepper.jp/strJ003943054/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/38/71/P045973871/P045973871_238.jpg
J000694727,酒場食堂 あずき 渋谷店,東京都渋谷区道玄坂２－９－２　渋専ビル２階,35.6588066696,139.6982254034,居酒屋,G001,B003,3001～4000円,コース平均4000円■通常平均3500円,34,【東急田園都市線:渋谷駅】徒歩1分【京王井の頭線:渋谷駅】徒歩1分【ＪＲ:渋谷駅】ハチ公口より徒歩3分,https://www.hotpepper.jp/strJ000694727/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/76/85/P035247685/P035247685_238.jpg
J003943044,private bar 鈴 BELL 渋谷道玄坂店,東京都渋谷区道玄坂１-17-4,35.6569693518,139.6973155544,カラオケ・パーティ,G011,B004,5001～7000円,"ルームチャージ制　60分￥25,000",30,「渋谷」駅より徒歩4分,https://www.hotpepper.jp/strJ003943044/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/83/56/P046258356/P046258356_238.jpg
J000608942,兆楽 渋谷本店,東京都渋谷区道玄坂２-6-2,35.6590677776,139.6992030877,中華,G007,B001,1501～2000円,1000円,28,渋谷駅ハチ公口徒歩4分,https://www.hotpepper.jp/strJ000608942/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/49/71/P012434971/P012434971_238.jpg
J001216551,One Trick Pony ワントリックポニー,東京都渋谷区道玄坂１-11-1第二大番ビル502,35.6577845758,139.6987287351,バー・カクテル,G012,B001,1501～2000円,《Night Time》 2000円,20,渋谷マークシティすぐ近くにあるお店/京王井の頭線渋谷駅京王井の頭線西口より徒歩約1分/,https://www.hotpepper.jp/strJ001216551/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/33/03/P032313303/P032313303_238.jpg
J003763102,居酒屋それゆけ！鶏ヤロー！渋谷駅前店,東京都渋谷区道玄坂２－３－１　渋谷駅前ビル１F,35.6594405632,139.7010587488,居酒屋,G001,B001,1501～2000円,"2,000円",62,東京メトロ，東急渋谷駅Ａ１２出口より徒歩約1分/ＪＲ渋谷駅宮益坂口より徒歩約1分/銀座線渋谷駅ハチ公口より徒歩約1分,https://www.hotpepper.jp/strJ003763102/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/70/98/P047047098/P047047098_238.jpg
J001098660,ガスト 渋谷駅前,東京都渋谷区道玄坂２‐3‐1 渋谷駅前ビル 7F,35.6593086014,139.699858578,洋食,G005,B001,1501～2000円,昼750円／夜1000円,153,渋谷駅 徒歩1分,https://www.hotpepper.jp/strJ001098660/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/92/08/P025769208/P025769208_238.jpg
J000002517,魚蔵居,東京都渋谷区道玄坂２－８－９　市橋ビル２Ｆ　,35.6584014437,139.6984606775,居酒屋,G001,B003,3001～4000円,3000円,30,京王井の頭線渋谷駅西口より徒歩0分／JR渋谷駅ハチ公口より徒歩5分／地下鉄半蔵門線渋谷駅2番出口より徒歩2分,https://www.hotpepper.jp/strJ000002517/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/02/23/P012340223/P012340223_238.jpg
J000660546,パラダイスカフェ paradisecafe,東京都渋谷区道玄坂２-15-1 ノア道玄坂B1～2F,35.6582566782,139.6962394827,ダイニングバー・バル,G002,B003,3001～4000円,2500円,50,ＪＲ渋谷駅　ハチ公口　徒歩6分　地下鉄渋谷駅　徒歩５分,https://www.hotpepper.jp/strJ000660546/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/83/77/P034008377/P034008377_238.jpg
J000678097,串音 Kushine 渋谷,東京都渋谷区道玄坂２‐２３‐１３　渋谷デリタワ－５Ｆ,35.6601147988,139.6960949758,居酒屋,G001,B008,4001～5000円,4000円,35,渋谷駅 A2出口徒歩3分 ハチ公口 徒歩5分/京王線神泉駅 徒歩3分,https://www.hotpepper.jp/strJ000678097/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/35/85/P046753585/P046753585_238.jpg
J001119220,渋谷貸切パーティー SuNaBa スナバ,東京都渋谷区道玄坂１-3-11 一番ビルB2,35.6582800995,139.6996191953,カラオケ・パーティ,G011,B003,3001～4000円,2980円(学割)　2.5h～完全貸切！料理8品　渋谷駅１分・雨でもOk,70,渋谷駅１分！マークシティー隣、雨の日でもほぼ濡れずに来店可能。,https://www.hotpepper.jp/strJ001119220/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/24/77/P041072477/P041072477_238.jpg
J001164850,鳥貴族 渋谷マークシティ前店,東京都渋谷区道玄坂１-5-9　ザ・レンガビル6階,35.6581653829,139.6993453342,居酒屋,G001,B001,1501～2000円,"2,000円（通常平均）／3,900円（食べ飲み放題）  ",44,JR線  渋谷駅  西口より  西へ徒歩3分井の頭線  渋谷駅  中央口より  南へ徒歩1分,https://www.hotpepper.jp/strJ001164850/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/29/83/P036032983/P036032983_238.jpg
